category,subcategory,knowledge,premise,hypothesis,binary_classification_label,T5Pred,,,,
attribute_comparison,volume_and_height,Volume is directly proportional to height when base area is constant.,"Jaxon's neighbour installed a swimming pool. So, Jaxon installed a smaller swimming pool as well with the same base area. The height of the Jaxon's neighbours swimming pool is 4 m.",The height of Jaxon's swimming pool can be 1 m.,TRUE,TRUE,1,,,
attribute_comparison,volume_and_height,Volume is directly proportional to height when base area is constant.,"Jaxon's neighbour installed a swimming pool. So, Jaxon installed a smaller swimming pool as well with the same base area. The height of the Jaxon's neighbours swimming pool is 4 m.",The height of Jaxon's swimming pool can be 8 m.,FALSE,TRUE,0,,,
attribute_comparison,volume_and_height,Volume is directly proportional to height when base area is constant.,"Henry's neighbour installed a swimming pool. So, Henry installed a smaller swimming pool as well with the same base area. The height of the Henry's neighbours swimming pool is 7 m.",The height of Henry's swimming pool can be 5 m.,TRUE,TRUE,1,,,
attribute_comparison,volume_and_height,Volume is directly proportional to height when base area is constant.,"Henry's neighbour installed a swimming pool. So, Henry installed a smaller swimming pool as well with the same base area. The height of the Henry's neighbours swimming pool is 7 m.",The height of Henry's swimming pool can be 7 m.,FALSE,TRUE,0,,,
attribute_comparison,volume_and_base_area ,Volume is directly proportional to base area when height is constant.,Jaxon and his neighbour fitted a water tank of same height. Jaxon's water tank is larger than his neighbours. The base area of Jaxon's water tank is 6 units.,The base area of Jaxon's neighbours tank can be 5 m.,TRUE,TRUE,1,,,
attribute_comparison,volume_and_base_area ,Volume is directly proportional to base area when height is constant.,Jaxon and his neighbour fitted a water tank of same height. Jaxon's water tank is larger than his neighbours. The base area of Jaxon's water tank is 6 units.,The base area of Jaxon's neighbours tank can be 10 m.,FALSE,TRUE,0,,,
attribute_comparison,volume_and_base_area ,Volume is directly proportional to base area when height is constant.,Nolan and his neighbour fitted a water tank of same height. Nolan's water tank is larger than his neighbours. The base area of Nolan's water tank is 4 units.,The base area of Nolan's neighbours tank can be 1 m.,TRUE,TRUE,1,,,
attribute_comparison,volume_and_base_area ,Volume is directly proportional to base area when height is constant.,Nolan and his neighbour fitted a water tank of same height. Nolan's water tank is larger than his neighbours. The base area of Nolan's water tank is 4 units.,The base area of Nolan's neighbours tank can be 7 m.,FALSE,TRUE,0,,,
attribute_comparison,volume_and_base_area ,Volume is directly proportional to base area when height is constant.,Finn and his friend fitted a swimming pool of same height. The base area of Finn's swimming pool is 7 units and is smaller than his friend.,The base area of Finn's neighbours swimming pool can be 9 m.,TRUE,TRUE,1,,,
attribute_comparison,volume_and_base_area ,Volume is directly proportional to base area when height is constant.,Finn and his friend fitted a swimming pool of same height. The base area of Finn's swimming pool is 7 units and is smaller than his friend.,The base area of Finn's neighbours swimming pool can be 2 m.,FALSE,TRUE,0,,,
attribute_comparison,volume_and_base_area ,Volume is directly proportional to base area when height is constant.,Isaac and his friend fitted a swimming pool of same height. The base area of Isaac's swimming pool is 3 units and is smaller than his friend.,The base area of Isaac's neighbours swimming pool can be 7 m.,TRUE,TRUE,1,,,
attribute_comparison,volume_and_base_area ,Volume is directly proportional to base area when height is constant.,Isaac and his friend fitted a swimming pool of same height. The base area of Isaac's swimming pool is 3 units and is smaller than his friend.,The base area of Isaac's neighbours swimming pool can be 3 m.,FALSE,TRUE,0,,,
attribute_comparison,cup_and_water,The volume of liquid a cup can hold can not be more than its capacity.,Antonio wants to transfer 147 ml of juice from a bottle to a cup.,Antonio could use a 155 ml cup of for this.,TRUE,TRUE,1,,,
attribute_comparison,cup_and_water,The volume of liquid a cup can hold can not be more than its capacity.,Antonio wants to transfer 147 ml of juice from a bottle to a cup.,Antonio could use a 145 ml cup of for this.,FALSE,TRUE,0,,,
attribute_comparison,cup_and_water,The volume of liquid a cup can hold can not be more than its capacity.,Jace bought a packet of juice containing 216 ml of juice. He wanted to transfer it to a cup.,Jace could use a 220 ml cup of for this.,TRUE,TRUE,1,,,
attribute_comparison,cup_and_water,The volume of liquid a cup can hold can not be more than its capacity.,Jace bought a packet of juice containing 216 ml of juice. He wanted to transfer it to a cup.,Jace could use a 210 ml cup of for this.,FALSE,TRUE,0,,,
attribute_comparison,weight,Heavy person has more weight than a light person.,William and his friend recently went a fair. They went to a stall to weigh themselves. William who is heavier than his friend weighed 193 pounds.,William's friend could weigh 187 pounds.,TRUE,TRUE,1,,,
attribute_comparison,weight,Heavy person has more weight than a light person.,William and his friend recently went a fair. They went to a stall to weigh themselves. William who is heavier than his friend weighed 193 pounds.,William's friend could weigh 200 pounds.,FALSE,TRUE,0,,,
attribute_comparison,weight,Heavy person has more weight than a light person.,Jose and his friend recently went a fair. They went to a stall to weigh themselves. Jose who is heavier than his friend weighed 153 pounds.,Jose's friend could weigh 148 pounds.,TRUE,TRUE,1,,,
attribute_comparison,weight,Heavy person has more weight than a light person.,Jose and his friend recently went a fair. They went to a stall to weigh themselves. Jose who is heavier than his friend weighed 153 pounds.,Jose's friend could weigh 160 pounds.,FALSE,TRUE,0,,,
attribute_comparison,weight,Light person has lesser weight than heavy person.,Nolan is less heavier than his friend and is 164 pounds.,Nolan's friend could weigh 169 pounds.,TRUE,TRUE,1,,,
attribute_comparison,weight,Light person has lesser weight than heavy person.,Nolan is less heavier than his friend and is 164 pounds.,Nolan's friend could weigh 155 pounds.,FALSE,TRUE,0,,,
attribute_comparison,weight,Light person has lesser weight than heavy person.,Abraham is less heavier than his friend and is 184 pounds.,Abraham's friend could weigh 193 pounds.,TRUE,TRUE,1,,,
attribute_comparison,weight,Light person has lesser weight than heavy person.,Abraham is less heavier than his friend and is 184 pounds.,Abraham's friend could weigh 179 pounds.,FALSE,TRUE,0,,,
attribute_comparison,winning_and_losing_team,Winning team scores more than losing team.,The winning team scored 26 points in the match.,The losing team could have scored 23 points in that match.,TRUE,TRUE,1,,,
attribute_comparison,winning_and_losing_team,Winning team scores more than losing team.,The winning team scored 26 points in the match.,The losing team could have scored 34 points in that match.,FALSE,TRUE,0,,,
attribute_comparison,winning_and_losing_team,Winning team scores more than losing team.,"In the recent high school soccer game, the away team won the match and scored 22 points.",The losing team could have scored 13 points in that match.,TRUE,TRUE,1,,,
attribute_comparison,winning_and_losing_team,Winning team scores more than losing team.,"In the recent high school soccer game, the away team won the match and scored 22 points.",The losing team could have scored 28 points in that match.,FALSE,TRUE,0,,,
attribute_comparison,work_done ,Work done is proportional to rate of work done when time is constant.,Nolan and his friend were building a wall and both of them worked for 25 days. Their manager told that Nolan worked more in the time duration and was paid more. Nolan built the wall at the rate of 6 metre per day.,The rate at which Nolan's friend built the wall could be 5 metre per day.,TRUE,TRUE,1,,,
attribute_comparison,work_done ,Work done is proportional to rate of work done when time is constant.,Nolan and his friend were building a wall and both of them worked for 25 days. Their manager told that Nolan worked more in the time duration and was paid more. Nolan built the wall at the rate of 6 metre per day.,The rate at which Nolan's friend built the wall could be 6 metre per day.,FALSE,TRUE,0,,,
attribute_comparison,work_done ,Work done is proportional to rate of work done when time is constant.,The project manager told that Maxwell worked more than his friend to complete the construction of the wall in the given time duration and thus was paid more. Maxwell built the wall at the rate of 7 metre per day.,The rate at which Maxwell's friend built the wall could be 5 metre per day.,TRUE,TRUE,1,,,
attribute_comparison,work_done ,Work done is proportional to rate of work done when time is constant.,The project manager told that Maxwell worked more than his friend to complete the construction of the wall in the given time duration and thus was paid more. Maxwell built the wall at the rate of 7 metre per day.,The rate at which Maxwell's friend built the wall could be 8 metre per day.,FALSE,TRUE,0,,,
