index,category,subcategory,premise,knowledge,question,question_text,options,value_answer,option_answer,author,GPT3Pred
555,attribute_comparison,entropy_and_pressure,Tyler wanted to study the effect of pressure on entropy of a system. The pressure of the system when entropy of the system is high is 25 Pa.,The entropy of a system decreases with an increase in pressure.,"{'question_text': 'What could be the pressure of the other system?', 'options': [{'A': 29}, {'B': 25}, {'C': 24}, {'D': 20}], 'value_answer': [29], 'option_answer': ['A'], 'other': {'given_value': 25, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the pressure of the other system?,"[{'A': 29}, {'B': 25}, {'C': 24}, {'D': 20}]",[29],['A'],Yamini,"[29, 25]"
816,attribute_comparison,rotation_angle_and_arc_length,Jude and his friend ran on a circular ground. Jude ran more distance than his friend on the ground. The angle enclosed by the distance ran by Jude is 21 units.,The angle enclosed by two points on a circle at the center is directly proportional to the length of the arc between those two points.,"{'question_text': 'What could be the angle enclosed by the distance travelled by his friend?', 'options': [{'A': 20}, {'B': 17}, {'C': 22}, {'D': 23}, {'E': 'None'}], 'value_answer': [20, 17], 'option_answer': ['A', 'B'], 'other': {'given_value': 21, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the angle enclosed by the distance travelled by his friend?,"[{'A': 20}, {'B': 17}, {'C': 22}, {'D': 23}, {'E': 'None'}]","[20, 17]","['A', 'B']",Sivapriya,"[20, 17, 22]"
1495,non_numerical,pecking_bird,Gabriel found some bird in the forest near his guest house that kept pecking the trees.,Only the woodpecker's family birds peck into trees in search of food or to create a nesting site. They also drum or peck in rapid rhythmic succession to establish their territory and attract mates.,"{'question_text': 'What could the bird be?', 'options': [{'A': 'woodpecker'}, {'B': 'downy woodpecker'}, {'C': 'crow'}, {'D': 'pigeon'}], 'value_answer': ['woodpecker', 'downy woodpecker'], 'option_answer': ['A', 'B'], 'other': {}}",What could the bird be?,"[{'A': 'woodpecker'}, {'B': 'downy woodpecker'}, {'C': 'crow'}, {'D': 'pigeon'}]","['woodpecker', 'downy woodpecker']","['A', 'B']",Sivapriya,"[woodpecker, downy woodpecker]"
635,attribute_comparison,toughness_and_thickness,There are two glasses that Finn has and they have different thickness. The fracture toughness at lower thickness is 39 units.,The critical fracture toughness decreases when thickness of specimens increases.,"{'question_text': 'What could be the fracture toughness of the other glass?', 'options': [{'A': 36}, {'B': 37}, {'C': 40}, {'D': 41}], 'value_answer': [36, 37], 'option_answer': ['A', 'B'], 'other': {'given_value': 39, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the fracture toughness of the other glass?,"[{'A': 36}, {'B': 37}, {'C': 40}, {'D': 41}]","[36, 37]","['A', 'B']",Yamini,"[37, 40, 41]"
50,attribute_comparison,direct_comparison,Planet A is bigger in radius that planet B. The radius of planet A is 43 units.,Smaller planet has a smaller radius in comparison to a larger planet,"{'question_text': 'What could be the radius of planet B?', 'options': [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}], 'value_answer': [39, 41], 'option_answer': ['B', 'D'], 'other': {'given_value': 43, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the radius of planet B?,"[{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]","[39, 41]","['B', 'D']",Neeraj,"[39, 41]"
26,attribute_comparison,at_least,Lucas is hosting a birthday party in which 20 people are expected to come. Lucas wants to buy at least 1 chocolate for each person.,If each member contributes at least 1 then total would be more than the number of contributors,"{'question_text': 'What could be the total number of chocolates Lucas can buy?', 'options': [{'A': 21}, {'B': 27}, {'C': 23}, {'D': 25}], 'value_answer': [21, 27, 23, 25], 'option_answer': ['A', 'B', 'C', 'D'], 'other': {'given_value': 20, 'more_is_correct_flag': True, 'equal_is_correct_flag': True}}",What could be the total number of chocolates Lucas can buy?,"[{'A': 21}, {'B': 27}, {'C': 23}, {'D': 25}]","[21, 27, 23, 25]","['A', 'B', 'C', 'D']",Neeraj,"[21, 23, 25]"
1009,implicit_numerical_knowledge,cards,"Lucas and his friends played a card game. At the end of the game, Lucas had majority of the cards.","In a deck of cards, there are 52 cards","{'question_text': 'How many cards could he be having?', 'options': [{'A': 61}, {'B': 57}, {'C': 36}, {'D': 44}], 'value_answer': [36, 44], 'option_answer': ['C', 'D'], 'other': {'given_value': 52, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",How many cards could he be having?,"[{'A': 61}, {'B': 57}, {'C': 36}, {'D': 44}]","[36, 44]","['C', 'D']",Neeraj,"[57, 61]"
1218,non_numerical,amphibians,"Leonardo had an interview to attend. So he told his partner to purchase shoes for him on their way back home. However, when Leonardo tried to wear it, he could not fit.",One cannot wear shoes that are smaller than their feet.,"{'question_text': 'Who could have been the issue faced by Leonardo with his shoe?', 'options': [{'A': 'Larger size'}, {'B': 'Smaller size'}, {'C': 'Torn'}, {'D': 'None'}], 'value_answer': ['Smaller size'], 'option_answer': ['B'], 'other': {}}",Who could have been the issue faced by Leonardo with his shoe?,"[{'A': 'Larger size'}, {'B': 'Smaller size'}, {'C': 'Torn'}, {'D': 'None'}]",['Smaller size'],['B'],Kevin,[Smaller size]
698,attribute_comparison,ohms_law,"John performs an experiments on two circuits. Between the two circuits, one of them has a higher voltage applied. 12 is the resistance of the circuit with a higher voltage.",Voltage is directly proportional to resistance.,"{'question_text': 'What could be the resistance in circuit with low voltage?', 'options': [{'A': 8}, {'B': 15}, {'C': 14}, {'D': 12}], 'value_answer': [8], 'option_answer': ['A'], 'other': {'given_value': 12, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the resistance in circuit with low voltage?,"[{'A': 8}, {'B': 15}, {'C': 14}, {'D': 12}]",[8],['A'],Sidharth,"[8, 14]"
77,attribute_comparison,elephant_size,A room has just enough space to fit in 3 humans,Elephant is huge in comparison to size of a human,"{'question_text': 'How many elephants can fit in that room?', 'options': [{'A': 0}, {'B': 5}, {'C': 10}, {'D': 15}, {'E': 'None'}], 'value_answer': [0], 'option_answer': ['A'], 'other': {'given_value': 3, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",How many elephants can fit in that room?,"[{'A': 0}, {'B': 5}, {'C': 10}, {'D': 15}, {'E': 'None'}]",[0],['A'],Neeraj,[0]
1124,implicit_numerical_knowledge,man_hours,"As part of his job, Jose works for 22 days every month.",An employee works for 8 hours per day.,"{'question_text': 'What could have been the number of hours that Jose works in a month?', 'options': [{'A': 178}, {'B': 179}, {'C': 171}, {'D': 173}], 'value_answer': [178, 179], 'option_answer': ['A', 'B'], 'other': {'given_value': 176, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could have been the number of hours that Jose works in a month?,"[{'A': 178}, {'B': 179}, {'C': 171}, {'D': 173}]","[178, 179]","['A', 'B']",Kevin,"[178, 179]"
122,attribute_comparison,passing,"Government of USA conducted an exam, in which 46 students appeared.",Students who pass an exam can not be more than the number of students who gave the exam,"{'question_text': 'What could be the number of students who pass that exam?', 'options': [{'A': 120}, {'B': 8}, {'C': 138}, {'D': 54}, {'E': 'None'}], 'value_answer': [8], 'option_answer': ['B'], 'other': {'given_value': 46, 'more_is_correct_flag': False, 'equal_is_correct_flag': True}}",What could be the number of students who pass that exam?,"[{'A': 120}, {'B': 8}, {'C': 138}, {'D': 54}, {'E': 'None'}]",[8],['B'],Neeraj,"[8, 54]"
560,attribute_comparison,entropy_and_volume,Robert wanted to study the effect of volume on entropy of a system. The volume of the system when entropy of the system is low is 50 Pa.,An increase in volume will increase the entropy.,"{'question_text': 'What could be the volume of the other system?', 'options': [{'A': 55}, {'B': 50}, {'C': 54}, {'D': 52}], 'value_answer': [55, 54, 52], 'option_answer': ['A', 'C', 'D'], 'other': {'given_value': 50, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the volume of the other system?,"[{'A': 55}, {'B': 50}, {'C': 54}, {'D': 52}]","[55, 54, 52]","['A', 'C', 'D']",Yamini,"[55, 54]"
1289,non_numerical_sg,alphabets,Leo is a kid who just started to go to school. In his first class he was taught to write the 26 alphabets of a language.,English has total 26 alphabets.,"{'question_text': 'What could the language be that Leo was told to write?', 'options': [{'A': 'English'}, {'B': 'Hindi'}, {'C': 'Mandarin'}, {'D': 'Hebrew'}], 'value_answer': ['English'], 'option_answer': ['A'], 'other': {}}",What could the language be that Leo was told to write?,"[{'A': 'English'}, {'B': 'Hindi'}, {'C': 'Mandarin'}, {'D': 'Hebrew'}]",['English'],['A'],Sidharth,['English']
1510,non_numerical,sensor_and_temperature,Leo 'wanted to get the temperature of the room three times a day. he could use some sensor and picked up the data.,"Sensor is a device which detects or measures a physical property and records, indicates, or otherwise responds to it. A temperature sensor is a device used to measure temperature.","{'question_text': 'What could be the sensor used?', 'options': [{'A': 'temperature sensor'}, {'B': 'proximity sensor'}, {'C': 'accelerometer'}, {'D': 'IR sensor'}], 'value_answer': ['temperature sensor'], 'option_answer': ['A'], 'other': {}}",What could be the sensor used?,"[{'A': 'temperature sensor'}, {'B': 'proximity sensor'}, {'C': 'accelerometer'}, {'D': 'IR sensor'}]",['temperature sensor'],['A'],Sivapriya,['temperature sensor']
720,attribute_comparison,store_files,Gabriel bought two external USB drives of different capacity. It is known that each file is the same size. 286 is the file numbers which can be stored on a smller size USB drive.,"Number of files of same size, is directly proportional to storage size.","{'question_text': 'What number of files could be stored in larger drive', 'options': [{'A': 276}, {'B': 290}, {'C': 311}, {'D': 327}, {'E': 'None'}], 'value_answer': [290, 311, 327], 'option_answer': ['B', 'C', 'D'], 'other': {'given_value': 286, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What number of files could be stored in larger drive,"[{'A': 276}, {'B': 290}, {'C': 311}, {'D': 327}, {'E': 'None'}]","[290, 311, 327]","['B', 'C', 'D']",Sidharth,"[290, 311, 327]"
805,attribute_comparison,power_bank_recharge,Noah bought two power banks and wanted to see the one that charges fast. The one charging fast has the input amperes as 12 units.,"The higher the amperes of the input, the faster the power bank will recharge.","{'question_text': 'What could be the input amperes of the other power bank?', 'options': [{'A': 13}, {'B': 12}, {'C': 8}, {'D': 15}, {'E': 'None'}], 'value_answer': [8], 'option_answer': ['C'], 'other': {'given_value': 12, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the input amperes of the other power bank?,"[{'A': 13}, {'B': 12}, {'C': 8}, {'D': 15}, {'E': 'None'}]",[8],['C'],Sivapriya,"[13, 15]"
1482,non_numerical,heat_flow,"Maxwell bought snacks for the picnic, which includes hot chocolate, hot pizza, ice cream and cold drinks and took all of them together in a single bag.",Heat always flows from high temperature body to low temperature body.,"{'question_text': 'What could be the items whose temperature could have increased?', 'options': [{'A': 'ice-cream'}, {'B': 'cool drinks'}, {'C': 'hot chocolate'}, {'D': 'hot pasta'}], 'value_answer': ['ice-cream', 'cool drinks'], 'option_answer': ['A', 'B'], 'other': {}}",What could be the items whose temperature could have increased?,"[{'A': 'ice-cream'}, {'B': 'cool drinks'}, {'C': 'hot chocolate'}, {'D': 'hot pasta'}]","['ice-cream', 'cool drinks']","['A', 'B']",Sivapriya,"[hot chocolate, hot pasta]"
280,attribute_comparison,weight,William and his friend recently went a fair. They went to a stall to weigh themselves. William who is heavier than his friend weighed 193 pounds.,Heavy person has more weight than a light person.,"{'question_text': 'What could be the weight of his friend?', 'options': [{'A': 194}, {'B': 196}, {'C': 193}, {'D': 189}], 'value_answer': [189], 'option_answer': ['D'], 'other': {'given_value': 193, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the weight of his friend?,"[{'A': 194}, {'B': 196}, {'C': 193}, {'D': 189}]",[189],['D'],Kevin,"[189, 193]"
309,attribute_comparison,high_and_low_temp,"Jesse visited a mountain which was extremely cold and was 8000 meters high. The temperature at the highest point of the mountain was 20 fahrenheit. Later, he climbed down the mountain where the temperature was significantly higher.",Temperature of a place typically decreases with increase in altitude.,"{'question_text': 'What could be the temperature at the base of the mountain?', 'options': [{'A': 21}, {'B': 13}, {'C': 17}, {'D': 26}, {'E': 'None'}], 'value_answer': [21, 26], 'option_answer': ['A', 'D'], 'other': {'given_value': 20, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the temperature at the base of the mountain?,"[{'A': 21}, {'B': 13}, {'C': 17}, {'D': 26}, {'E': 'None'}]","[21, 26]","['A', 'D']",Himanshu,"[21, 26]"
703,attribute_comparison,pendulum,Leonardo goes to buy two pendulum clocks of different pendulum lengths. 11 is the time period of the clock with a greater pendulum.,Time period of simple pendulum is directly proportional to it's length.,"{'question_text': 'What could be the time period of the pendulum with smaller length?', 'options': [{'A': 9}, {'B': 12}, {'C': 10}, {'D': 11}], 'value_answer': [9, 10], 'option_answer': ['A', 'C'], 'other': {'given_value': 11, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the time period of the pendulum with smaller length?,"[{'A': 9}, {'B': 12}, {'C': 10}, {'D': 11}]","[9, 10]","['A', 'C']",Sidharth,"[9, 10]"
