category,subcategory,premise,knowledge,question_text,options,correct_answers,correct_option,GPT2Pred
attribute_comparison,ball_time_height,Maxwell and his brother were observing how time taken is related to the height from which it is dropped. They dropped the balls from different height. A ball that was dropped from a lower height took 20 seconds to reach the ground.,Time taken by the ball to hit the ground is directly proportional to the height from which the ball is dropped.,What could be the height from which the other ball could have been dropped?,"[{'A': 16}, {'B': 23}, {'C': 18}, {'D': 19}]",[23],['B'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Maxwell and his brother were observing how time taken is related to the height from which it is dropped. They dropped the balls from different height. A ball that was dropped from a lower height took 20 seconds to reach the ground.
Question: What could be the height from which the other ball could have been dropped?
Hypothesis: [{'A': 16}, {'B': 23}, {'C': 18}, {'D': 19}]
Result: [{'A': 16}, {'B': 23}, {'C': 18}, {'D': 19}]

Premise"
attribute_comparison,ball_time_height,Leon and his brother were observing how time taken is related to the height from which it is dropped. They dropped the balls from different height. A ball that was dropped from a lower height took 46 seconds to reach the ground.,Time taken by the ball to hit the ground is directly proportional to the height from which the ball is dropped.,What could be the height from which the other ball could have been dropped?,"[{'A': 43}, {'B': 42}, {'C': 49}, {'D': 45}]",[49],['C'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Leon and his brother were observing how time taken is related to the height from which it is dropped. They dropped the balls from different height. A ball that was dropped from a lower height took 46 seconds to reach the ground.
Question: What could be the height from which the other ball could have been dropped?
Hypothesis: [{'A': 43}, {'B': 42}, {'C': 49}, {'D': 45}]
Result: [45, 45]

Premise: The other ball was dropped from a higher height.
Question: What could be the height from which"
attribute_comparison,water_and_volume,Barrett's has two cylindrical shaped bottles. A bottle with higher volume holds 32 units of water.,Larger volume holds lager amount of water.,What could be the amount of water in other bottle ?,"[{'A': 28}, {'B': 27}, {'C': 34}, {'D': 36}, {'E': 'None'}]","[28, 27]","['A', 'B']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Barrett's has two cylindrical shaped bottles. A bottle with higher volume holds 32 units of water.
Question: What could be the amount of water in other bottle?
Hypothesis: [{'A': 28}, {'B': 27}, {'C': 34}, {'D': 36}, {'E': 'None'}]
Result: [{'A': 28}, {'B': 27}, {'C': 34}, {'D': 36}, {'E': '"
attribute_comparison,water_and_volume,Jacob's is filling two bottles which are in a cylindrical shape. One of the bottles that had greater volume was filled with 48 units of water.,Larger volume holds lager amount of water.,What could be the amount of water in other bottle ?,"[{'A': 45}, {'B': 50}, {'C': 43}, {'D': 51}]","[45, 43]","['A', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Jacob's is filling two bottles which are in a cylindrical shape. One of the bottles that had greater volume was filled with 48 units of water.
Question: What could be the amount of water in other bottle?
Hypothesis: [{'A': 45}, {'B': 50}, {'C': 43}, {'D': 51}]
Result: [45, 51]

Premise: The water in the other bottle is not in the same volume as the water in the first bottle."
attribute_comparison,water_and_volume,Alan's is filling two bottles which are in a cylindrical shape. One of the bottles that was filled with less water had volume of 39 units.,Larger volume holds lager amount of water.,What could be the volume of the other bottle ?,"[{'A': 36}, {'B': 42}, {'C': 44}, {'D': 37}, {'E': 'None'}]","[42, 44]","['B', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Alan's is filling two bottles which are in a cylindrical shape. One of the bottles that was filled with less water had volume of 39 units.
Question: What could be the volume of the other bottle?
Hypothesis: [{'A': 36}, {'B': 42}, {'C': 44}, {'D': 37}, {'E': 'None'}]
Result: [36, 42]

Premise: The other bottle is filled with water.
Question: What could be the volume of the other bottle"
attribute_comparison,water_and_volume,Calvin's is filling two bottles which are in a cylindrical shape. One of the bottles that was filled with less water had volume of 27 units.,Larger volume holds lager amount of water.,What could be the volume of the other bottle ?,"[{'A': 26}, {'B': 23}, {'C': 22}, {'D': 30}, {'E': 'None'}]",[30],['D'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Calvin's is filling two bottles which are in a cylindrical shape. One of the bottles that was filled with less water had volume of 27 units.
Question: What could be the volume of the other bottle?
Hypothesis: [{'A': 26}, {'B': 23}, {'C': 22}, {'D': 30}, {'E': 'None'}]
Result: [{'A': 26}, {'B': 23}, {'C': 22}, {'D': 30}, {'E': '"
attribute_comparison,weight_and_volume,Leo's has two identical cylindrical shaped bottles. The bottle holding less amount of water has 15 kg weight.,Larger amount of water have more weight.,What could be the weight of the other bottle ?,"[{'A': 16}, {'B': 9}, {'C': 20}, {'D': 19}]","[16, 20, 19]","['A', 'C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Leo's has two identical cylindrical shaped bottles. The bottle holding less amount of water has 15 kg weight.
Question: What could be the weight of the other bottle?
Hypothesis: [{'A': 16}, {'B': 9}, {'C': 20}, {'D': 19}]
Result: [16, 19]

Premise: The other bottle is bigger in diameter than the one holding the same amount of water.
Question:"
attribute_comparison,weight_and_volume,Eric's has two identical cylindrical shaped bottles. The bottle holding less amount of water has 33 kg weight.,Larger amount of water have more weight.,What could be the weight of the other bottle ?,"[{'A': 28}, {'B': 32}, {'C': 27}, {'D': 38}, {'E': 'None'}]",[38],['D'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Eric's has two identical cylindrical shaped bottles. The bottle holding less amount of water has 33 kg weight.
Question: What could be the weight of the other bottle?
Hypothesis: [{'A': 28}, {'B': 32}, {'C': 27}, {'D': 38}, {'E': 'None'}]
Result: [{'A': 28}, {'B': 32}, {'C': 27}, {'D': 38}, {'E': '"
attribute_comparison,weight_and_volume,Carlos's is filling two bottles which are in a cylindrical shape. One of the bottles that have more weight is filled with 31 units of water.,Larger amount of water have more weight.,What could be the amount of water in other bottle ?,"[{'A': 26}, {'B': 28}, {'C': 27}, {'D': 29}]","[26, 28, 27, 29]","['A', 'B', 'C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Carlos's is filling two bottles which are in a cylindrical shape. One of the bottles that have more weight is filled with 31 units of water.
Question: What could be the amount of water in other bottle?
Hypothesis: [{'A': 26}, {'B': 28}, {'C': 27}, {'D': 29}]
Result: [26, 29]

Premise: Carlos's is filling two bottles which are in a cylindrical shape. One of the bottles that"
attribute_comparison,weight_and_volume,John's has two identical cylindrical shaped bottles. The bottle having higher weight has 19 units of water.,Larger amount of water have more weight.,What could be the amount of water in other bottle ?,"[{'A': 13}, {'B': 14}, {'C': 22}, {'D': 24}]","[13, 14]","['A', 'B']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: John's has two identical cylindrical shaped bottles. The bottle having higher weight has 19 units of water.
Question: What could be the amount of water in other bottle?
Hypothesis: [{'A': 13}, {'B': 14}, {'C': 22}, {'D': 24}]
Result: [{'A': 13}, {'B': 14}, {'C': 22}, {'D': 24}]

Premise"
attribute_comparison,cab_driver_earn,Jacob is a cab driver in Tempe city and drove a cab for two days. The earnings he made on a day in which he had more number trips are 79 dollars.,A cab driver's earning is directly proportional to number of trips he makes.,What could be the earnings Jacob could have made on the other day?,"[{'A': 76}, {'B': 69}, {'C': 70}, {'D': 87}, {'E': 'None'}]","[76, 69, 70]","['A', 'B', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Jacob is a cab driver in Tempe city and drove a cab for two days. The earnings he made on a day in which he had more number trips are 79 dollars.
Question: What could be the earnings Jacob could have made on the other day?
Hypothesis: [{'A': 76}, {'B': 69}, {'C': 70}, {'D': 87}, {'E': 'None'}]
Result: [{'A': 77}, {'B': 70}, {'C': 70}, {'D': 87}, {'E': '"
